Transaction ID,Customer ID,Amount (TRY),Timestamp,Payment Type,Shipping Type,Card Type (BIN),Shipping City,IS_FRAUD (Target)
11698,189,81.32063671296198,2023-01-23 09:44:00,Debit Card,Express,Visa,Antalya,0
11699,140,1575.23396302793,2023-01-05 08:57:00,Debit Card,Pick-up,MasterCard,Bursa,0
11700,102,292.54652092058245,2023-01-20 08:16:00,Debit Card,Express,Amex,Antalya,0
11701,105,1605.2173530475388,2023-01-06 18:54:00,Debit Card,Standard,Visa,Antalya,0
11702,104,1251.0282355696063,2023-01-17 18:42:00,Debit Card,Pick-up,MasterCard,Bursa,0
11703,104,1694.3922773259847,2023-01-05 04:08:00,Debit Card,Standard,Visa,Bursa,0
11704,153,240.15293499975004,2023-01-06 13:07:00,Bank Transfer,Express,MasterCard,Ankara,0
11705,146,1140.0122364945594,2023-01-22 12:06:00,Credit Card,Express,Visa,Izmir,0
11706,186,1027.1213665112844,2023-01-03 07:32:00,Debit Card,Standard,Visa,Istanbul,0
11707,148,1427.0767067785494,2023-01-01 13:07:00,Credit Card,Pick-up,MasterCard,Bursa,0
11708,108,1091.8665761926677,2023-01-28 01:50:00,Bank Transfer,Pick-up,MasterCard,Bursa,0
11709,198,1104.4324059095532,2023-01-07 20:33:00,Debit Card,Standard,Amex,Antalya,0
11710,119,887.7120899733261,2023-01-12 19:26:00,Credit Card,Standard,Amex,Ankara,0
11711,160,652.2271268143146,2023-01-15 01:05:00,Debit Card,Standard,MasterCard,Antalya,0
11712,134,990.4155044417747,2023-01-26 07:24:00,Debit Card,Pick-up,Amex,Bursa,0
11713,149,281.06009959838116,2023-01-25 13:00:00,Debit Card,Pick-up,MasterCard,Bursa,0
11714,181,1924.9510110170154,2023-01-28 13:23:00,Debit Card,Pick-up,Amex,Antalya,0
11715,161,9345.312887475577,2023-01-04 02:53:00,Debit Card,Standard,Visa,Bursa,1
11716,116,1907.3108775413011,2023-01-06 09:48:00,Debit Card,Pick-up,Amex,Izmir,0
11717,187,492.11839554342833,2023-01-11 21:29:00,Debit Card,Express,Visa,Istanbul,0
11718,102,1764.7149893442297,2023-01-15 23:58:00,Bank Transfer,Standard,Visa,Istanbul,0
11719,131,1627.1404698989,2023-01-27 00:40:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11720,198,1370.4472042924635,2023-01-21 15:03:00,Debit Card,Standard,MasterCard,Izmir,0
11721,112,1268.8069128661512,2023-01-01 01:06:00,Debit Card,Express,Visa,Bursa,0
11722,188,667.2718472723465,2023-01-06 05:33:00,Bank Transfer,Express,Visa,Antalya,0
11723,172,1642.0010306818099,2023-01-11 11:43:00,Bank Transfer,Standard,Amex,Ankara,0
11724,167,1027.955149885481,2023-01-04 04:56:00,Bank Transfer,Standard,MasterCard,Bursa,0
11725,113,188.23857298800647,2023-01-27 17:38:00,Debit Card,Express,MasterCard,Izmir,0
11726,197,660.0831636675035,2023-01-09 04:12:00,Credit Card,Standard,Amex,Izmir,0
11727,110,1873.829342163389,2023-01-17 13:29:00,Credit Card,Express,MasterCard,Istanbul,0
11728,155,1708.8265081794502,2023-01-09 23:40:00,Credit Card,Express,Amex,Bursa,0
11729,166,12723.216832175665,2023-01-12 05:12:00,Credit Card,Pick-up,Amex,Istanbul,1
11730,191,1274.5870960779912,2023-01-21 16:09:00,Debit Card,Standard,Amex,Ankara,0
11731,128,532.6446426238033,2023-01-18 02:48:00,Credit Card,Standard,Visa,Istanbul,0
11732,108,367.48934686988434,2023-01-23 21:26:00,Bank Transfer,Pick-up,Visa,Ankara,0
11733,166,414.4831591865002,2023-01-20 06:57:00,Bank Transfer,Express,Visa,Izmir,0
11734,124,573.7706936159757,2023-01-23 05:47:00,Credit Card,Standard,Amex,Istanbul,1
11735,197,811.8301164225815,2023-01-12 22:14:00,Bank Transfer,Pick-up,Visa,Istanbul,0
11736,175,423.2839769741079,2023-01-30 13:58:00,Debit Card,Pick-up,Visa,Antalya,0
11737,141,852.7281478905697,2023-01-10 13:58:00,Credit Card,Standard,Visa,Izmir,0
11738,108,1873.2391420855924,2023-01-13 04:38:00,Credit Card,Pick-up,Amex,Antalya,0
11739,178,889.5534085390204,2023-01-01 02:58:00,Debit Card,Express,Amex,Ankara,0
11740,139,1762.069769120428,2023-01-15 05:10:00,Bank Transfer,Pick-up,Amex,Ankara,0
11741,124,1230.7342949009592,2023-01-12 21:18:00,Debit Card,Express,Visa,Izmir,0
11742,104,531.9065315897143,2023-01-16 16:56:00,Debit Card,Express,MasterCard,Ankara,0
11743,110,743.9167805554622,2023-01-01 13:18:00,Bank Transfer,Standard,Visa,Izmir,0
11744,158,1383.5217235369423,2023-01-06 05:41:00,Debit Card,Pick-up,Visa,Ankara,1
11745,197,700.2520575122205,2023-01-18 14:43:00,Bank Transfer,Express,Amex,Bursa,0
11746,187,1371.2048437318915,2023-01-02 22:35:00,Bank Transfer,Express,Amex,Istanbul,0
11747,178,190.6166312123986,2023-01-23 04:06:00,Debit Card,Pick-up,Visa,Bursa,0
11748,137,450.5327465321572,2023-01-26 22:36:00,Bank Transfer,Express,Visa,Izmir,0
11749,171,793.8100307559574,2023-01-06 01:37:00,Debit Card,Pick-up,MasterCard,Izmir,0
11750,104,1964.9965971811268,2023-01-03 03:24:00,Bank Transfer,Standard,MasterCard,Bursa,0
11751,147,1580.4805547698163,2023-01-22 01:29:00,Credit Card,Express,Amex,Istanbul,0
11752,189,1480.2991556596025,2023-01-08 17:10:00,Bank Transfer,Express,MasterCard,Istanbul,0
11753,117,276.57236522461966,2023-01-01 12:11:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11754,169,1572.9419925492334,2023-01-01 18:49:00,Debit Card,Pick-up,Amex,Ankara,0
11755,136,1581.2741824562295,2023-01-20 11:02:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11756,159,1222.1502564674402,2023-01-02 02:45:00,Credit Card,Pick-up,Visa,Istanbul,0
11757,147,1981.205474896825,2023-01-09 07:30:00,Credit Card,Express,MasterCard,Bursa,0
11758,176,684.2451165528763,2023-01-21 07:45:00,Bank Transfer,Standard,Amex,Ankara,0
11759,127,12210.103508423132,2023-01-23 04:50:00,Bank Transfer,Standard,Visa,Bursa,1
11760,168,1833.725674165182,2023-01-03 00:53:00,Credit Card,Standard,MasterCard,Antalya,0
11761,176,72.38728651128679,2023-01-11 13:07:00,Debit Card,Standard,Visa,Izmir,0
11762,180,927.7272266258815,2023-01-18 21:51:00,Credit Card,Pick-up,Visa,Bursa,0
11763,139,1955.353254450568,2023-01-18 07:00:00,Credit Card,Express,MasterCard,Antalya,0
11764,144,251.0866566957478,2023-01-04 12:34:00,Bank Transfer,Express,MasterCard,Antalya,0
11765,195,7241.172643683134,2023-01-19 05:26:00,Bank Transfer,Express,Amex,Antalya,1
11766,161,12685.987319217584,2023-01-28 05:27:00,Credit Card,Pick-up,Amex,Izmir,1
11767,192,1133.2160770064274,2023-01-01 14:53:00,Debit Card,Express,Visa,Izmir,0
11768,157,420.1398407957042,2023-01-24 17:18:00,Credit Card,Pick-up,Amex,Izmir,0
11769,166,1185.25729868055,2023-01-14 17:33:00,Credit Card,Express,Visa,Ankara,0
11770,155,448.65911920161636,2023-01-03 22:39:00,Debit Card,Standard,Visa,Izmir,0
11771,139,1063.4233126442443,2023-01-15 11:43:00,Credit Card,Pick-up,Amex,Izmir,0
11772,197,194.3823249290786,2023-01-03 09:12:00,Credit Card,Express,Amex,Izmir,0
11773,139,1230.691204968089,2023-01-25 09:39:00,Bank Transfer,Standard,Amex,Bursa,0
11774,190,1057.7403812999084,2023-01-02 01:15:00,Debit Card,Standard,MasterCard,Izmir,0
11775,176,1493.314669084853,2023-01-22 23:50:00,Bank Transfer,Standard,Visa,Ankara,0
11776,132,1279.8659187596309,2023-01-28 03:34:00,Bank Transfer,Pick-up,Visa,Antalya,0
11777,105,1121.7322236349755,2023-01-11 03:25:00,Debit Card,Pick-up,Visa,Bursa,0
11778,187,1395.0687560338363,2023-01-04 21:06:00,Debit Card,Express,Amex,Istanbul,0
11779,118,330.6867314658502,2023-01-25 18:45:00,Credit Card,Standard,Amex,Izmir,0
11780,179,1210.951339454278,2023-01-22 15:46:00,Bank Transfer,Express,Amex,Antalya,0
11781,139,385.61567550441646,2023-01-19 16:48:00,Debit Card,Express,Amex,Antalya,0
11782,191,1854.7683053111678,2023-01-23 17:28:00,Bank Transfer,Standard,Amex,Bursa,0
11783,196,183.2515044489282,2023-01-13 04:31:00,Bank Transfer,Express,MasterCard,Istanbul,0
11784,158,889.2307618970468,2023-01-15 22:13:00,Debit Card,Pick-up,Amex,Ankara,0
11785,158,1406.8050814281175,2023-01-15 09:11:00,Credit Card,Express,Visa,Antalya,0
11786,147,943.1433127531045,2023-01-14 21:59:00,Bank Transfer,Standard,Amex,Antalya,0
11787,140,229.5857438041596,2023-01-26 09:21:00,Debit Card,Pick-up,Visa,Antalya,0
11788,112,1129.0890814470795,2023-01-07 21:47:00,Credit Card,Pick-up,Amex,Antalya,0
11789,144,1301.1822222133414,2023-01-23 10:55:00,Bank Transfer,Express,Amex,Bursa,0
11790,188,1422.39500643149,2023-01-12 00:19:00,Debit Card,Express,Visa,Istanbul,0
11791,152,5037.286870876861,2023-01-17 04:22:00,Bank Transfer,Pick-up,Visa,Antalya,1
11792,141,7441.644326311881,2023-01-02 02:17:00,Debit Card,Express,Visa,Ankara,1
11793,199,928.8386261308806,2023-01-30 08:16:00,Debit Card,Standard,Visa,Ankara,0
11794,162,1360.509275566894,2023-01-20 16:30:00,Bank Transfer,Express,MasterCard,Izmir,0
11795,126,1187.9360862833962,2023-01-30 02:52:00,Bank Transfer,Express,Visa,Antalya,0
11796,137,1075.224628140313,2023-01-24 11:18:00,Debit Card,Pick-up,Amex,Antalya,0
11797,159,536.5725153345849,2023-01-23 03:38:00,Credit Card,Express,Amex,Antalya,0
11798,106,53.93610960905614,2023-01-12 00:41:00,Bank Transfer,Express,MasterCard,Antalya,0
11799,104,389.45926685728705,2023-01-08 11:45:00,Debit Card,Express,Visa,Antalya,0
11800,144,278.2787807771289,2023-01-05 15:31:00,Debit Card,Standard,Amex,Ankara,0
11801,157,925.7152527713462,2023-01-13 00:17:00,Credit Card,Express,MasterCard,Istanbul,0
11802,130,1243.903393985597,2023-01-05 09:58:00,Credit Card,Standard,Amex,Istanbul,0
11803,122,465.51576693537595,2023-01-14 14:21:00,Credit Card,Standard,MasterCard,Izmir,0
11804,141,1881.161337136015,2023-01-02 00:22:00,Bank Transfer,Standard,MasterCard,Ankara,0
11805,109,63.03015198658117,2023-01-11 18:31:00,Debit Card,Standard,Visa,Antalya,0
11806,131,10076.346203805537,2023-01-08 03:10:00,Debit Card,Pick-up,MasterCard,Istanbul,1
11807,152,1269.1493005843624,2023-01-11 17:54:00,Debit Card,Standard,Amex,Bursa,0
11808,129,778.4318620429797,2023-01-05 21:17:00,Credit Card,Express,Amex,Bursa,0
11809,138,148.45344160419543,2023-01-20 12:49:00,Debit Card,Standard,Visa,Bursa,0
11810,130,1273.5988149793448,2023-01-30 08:27:00,Bank Transfer,Express,Visa,Antalya,0
11811,181,801.9463500880137,2023-01-10 07:06:00,Credit Card,Standard,MasterCard,Antalya,0
11812,199,1875.7209218557773,2023-01-05 07:41:00,Credit Card,Pick-up,Visa,Izmir,0
11813,101,1106.8806460350436,2023-01-17 07:14:00,Credit Card,Standard,Amex,Izmir,0
11814,177,1882.320447022341,2023-01-29 03:37:00,Credit Card,Standard,Amex,Izmir,0
11815,176,479.943202272943,2023-01-15 14:45:00,Bank Transfer,Pick-up,Visa,Bursa,0
11816,192,1465.1655252100013,2023-01-18 21:43:00,Debit Card,Standard,Visa,Antalya,0
11817,111,1253.635590655015,2023-01-28 21:17:00,Bank Transfer,Express,Visa,Bursa,0
11818,138,1491.846048171058,2023-01-04 10:02:00,Debit Card,Standard,MasterCard,Izmir,0
11819,165,468.60233474644673,2023-01-16 18:26:00,Bank Transfer,Standard,MasterCard,Antalya,0
11820,195,1346.7393066636587,2023-01-30 16:51:00,Credit Card,Standard,Amex,Ankara,0
11821,112,1021.1787664608945,2023-01-23 13:19:00,Credit Card,Pick-up,MasterCard,Istanbul,0
11822,145,1498.5087010673167,2023-01-04 14:18:00,Bank Transfer,Standard,MasterCard,Istanbul,0
11823,126,687.7370560960446,2023-01-21 20:22:00,Bank Transfer,Standard,MasterCard,Izmir,0
11824,116,1785.6111996572424,2023-01-11 14:00:00,Debit Card,Express,MasterCard,Bursa,0
11825,194,214.38756349213324,2023-01-19 05:00:00,Bank Transfer,Standard,Amex,Ankara,0
11826,197,1624.0191716428167,2023-01-26 12:16:00,Bank Transfer,Standard,Visa,Antalya,0
11827,159,1729.5732703394272,2023-01-02 21:16:00,Debit Card,Standard,Amex,Bursa,0
11828,163,10643.987460529115,2023-01-12 02:14:00,Debit Card,Standard,MasterCard,Izmir,1
11829,187,1049.8164688104632,2023-01-13 07:19:00,Debit Card,Express,Visa,Bursa,0
11830,134,5859.682084168536,2023-01-06 03:21:00,Bank Transfer,Express,Visa,Izmir,1
11831,169,1992.7114587235098,2023-01-15 00:53:00,Debit Card,Pick-up,Visa,Istanbul,0
11832,182,496.8853048676161,2023-01-05 10:20:00,Credit Card,Standard,Amex,Istanbul,0
11833,129,1116.408133458287,2023-01-01 10:15:00,Credit Card,Pick-up,Visa,Bursa,0
11834,170,1357.8172744955348,2023-01-01 07:43:00,Credit Card,Pick-up,Amex,Ankara,0
11835,173,9174.291388337266,2023-01-23 03:53:00,Bank Transfer,Standard,Amex,Antalya,1
11836,195,447.8480981902284,2023-01-07 08:38:00,Credit Card,Express,MasterCard,Izmir,0
11837,197,1325.2884800626123,2023-01-15 08:11:00,Bank Transfer,Express,MasterCard,Antalya,0
11838,162,1645.8206546386077,2023-01-03 04:38:00,Bank Transfer,Standard,Visa,Istanbul,0
11839,127,147.53622480116883,2023-01-14 21:28:00,Credit Card,Standard,Visa,Ankara,0
11840,159,1827.466521984367,2023-01-04 10:18:00,Debit Card,Express,MasterCard,Ankara,0
11841,178,107.53290753315157,2023-01-27 12:25:00,Bank Transfer,Standard,Amex,Antalya,0
11842,193,744.1435133523689,2023-01-16 13:08:00,Credit Card,Standard,Amex,Istanbul,0
11843,136,80.83573265427603,2023-01-07 04:01:00,Bank Transfer,Standard,MasterCard,Antalya,0
11844,192,200.43307865218463,2023-01-04 21:23:00,Debit Card,Express,Amex,Bursa,0
11845,121,1826.7781561011543,2023-01-25 07:00:00,Debit Card,Pick-up,MasterCard,Ankara,0
11846,167,741.9786199549883,2023-01-16 15:04:00,Credit Card,Pick-up,MasterCard,Ankara,0
11847,119,878.3044843288532,2023-01-12 15:26:00,Bank Transfer,Standard,Visa,Bursa,0
11848,195,469.9215436959776,2023-01-20 17:06:00,Bank Transfer,Express,Visa,Istanbul,0
11849,199,1214.3367518641035,2023-01-09 02:55:00,Bank Transfer,Standard,MasterCard,Ankara,0
11850,167,1209.8662686216899,2023-01-13 08:36:00,Bank Transfer,Express,Visa,Izmir,0
11851,190,775.7907640591775,2023-01-30 13:03:00,Credit Card,Standard,MasterCard,Izmir,0
11852,163,699.4180000205268,2023-01-11 02:39:00,Debit Card,Express,Amex,Istanbul,0
11853,116,1775.680400952146,2023-01-28 00:34:00,Credit Card,Express,Amex,Bursa,0
11854,111,797.4042673022926,2023-01-24 00:19:00,Bank Transfer,Pick-up,Amex,Antalya,0
11855,121,1012.3269347010961,2023-01-27 14:53:00,Bank Transfer,Standard,Amex,Istanbul,0
11856,116,602.4442867286148,2023-01-07 02:42:00,Debit Card,Pick-up,MasterCard,Antalya,0
11857,109,1584.2005315463985,2023-01-06 18:27:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11858,164,825.0239059532287,2023-01-28 22:05:00,Credit Card,Express,Amex,Izmir,0
11859,121,1051.5415407614328,2023-01-24 01:34:00,Credit Card,Standard,Amex,Bursa,0
11860,189,544.0464816163397,2023-01-24 17:19:00,Debit Card,Express,Amex,Izmir,0
11861,181,1975.936205065441,2023-01-08 23:56:00,Credit Card,Express,MasterCard,Bursa,0
11862,149,618.4166948012596,2023-01-21 04:46:00,Credit Card,Express,Amex,Antalya,0
11863,113,1552.9479352658257,2023-01-22 04:00:00,Credit Card,Standard,Visa,Istanbul,0
11864,163,883.6165181956804,2023-01-27 21:37:00,Credit Card,Standard,Visa,Ankara,0
11865,146,452.12393991407276,2023-01-07 10:25:00,Bank Transfer,Express,Visa,Ankara,0
11866,128,1609.4515897314793,2023-01-04 18:54:00,Credit Card,Standard,Visa,Bursa,0
11867,175,700.5332386066342,2023-01-25 22:38:00,Debit Card,Express,Visa,Bursa,0
11868,135,1737.1270274257315,2023-01-19 04:21:00,Debit Card,Standard,Visa,Izmir,0
11869,198,1834.7515105897548,2023-01-11 16:26:00,Credit Card,Standard,MasterCard,Ankara,0
11870,151,1726.656479012988,2023-01-28 05:02:00,Debit Card,Pick-up,Visa,Izmir,0
11871,175,118.26543387327102,2023-01-26 23:45:00,Credit Card,Express,Amex,Antalya,0
11872,106,1585.378022759956,2023-01-17 21:27:00,Debit Card,Pick-up,Visa,Ankara,0
11873,128,852.1119596733306,2023-01-15 17:01:00,Debit Card,Pick-up,MasterCard,Antalya,0
11874,110,11357.093645771161,2023-01-15 05:32:00,Credit Card,Express,Visa,Istanbul,1
11875,132,1294.0108122352406,2023-01-27 13:28:00,Credit Card,Express,Amex,Izmir,0
11876,105,1675.6041115807188,2023-01-29 08:01:00,Bank Transfer,Standard,Amex,Bursa,0
11877,178,1023.8919512403289,2023-01-24 10:31:00,Credit Card,Express,MasterCard,Ankara,0
11878,131,1093.299733967919,2023-01-16 06:31:00,Credit Card,Pick-up,MasterCard,Izmir,0
11879,150,331.5558826606511,2023-01-29 16:31:00,Bank Transfer,Pick-up,MasterCard,Bursa,0
11880,174,1578.7753494442431,2023-01-07 21:16:00,Credit Card,Express,MasterCard,Istanbul,0
11881,157,867.8097427505948,2023-01-08 01:03:00,Credit Card,Pick-up,Visa,Ankara,0
11882,186,1025.1562306295862,2023-01-18 22:55:00,Bank Transfer,Standard,Visa,Antalya,0
11883,125,1580.9405424866297,2023-01-11 19:41:00,Credit Card,Pick-up,Amex,Istanbul,0
11884,197,7885.963019040205,2023-01-02 05:47:00,Credit Card,Standard,MasterCard,Bursa,1
11885,145,442.1425185132015,2023-01-21 10:24:00,Bank Transfer,Pick-up,MasterCard,Ankara,0
11886,197,1200.9536853442407,2023-01-17 04:28:00,Bank Transfer,Standard,Visa,Ankara,0
11887,128,844.8840730603288,2023-01-30 03:44:00,Debit Card,Standard,MasterCard,Istanbul,0
11888,103,6252.9225299382415,2023-01-29 04:45:00,Credit Card,Express,Amex,Ankara,1
11889,180,105.20698508520218,2023-01-26 15:42:00,Debit Card,Standard,Amex,Bursa,0
11890,198,459.5572315567491,2023-01-19 17:17:00,Debit Card,Express,MasterCard,Istanbul,0
11891,112,598.0242586930051,2023-01-18 16:24:00,Bank Transfer,Pick-up,Amex,Antalya,0
11892,138,9326.992863431382,2023-01-17 02:09:00,Credit Card,Pick-up,Amex,Istanbul,1
11893,114,72.41032293132486,2023-01-30 05:05:00,Credit Card,Pick-up,Visa,Istanbul,0
11894,128,847.1156593968075,2023-01-19 20:05:00,Bank Transfer,Standard,Amex,Antalya,0
11895,128,1851.852397330179,2023-01-25 03:18:00,Debit Card,Pick-up,MasterCard,Bursa,0
11896,174,268.1672022707915,2023-01-04 21:16:00,Bank Transfer,Pick-up,MasterCard,Izmir,0
11897,131,1057.0275570262916,2023-01-12 08:54:00,Credit Card,Express,Amex,Izmir,0
11898,101,1583.7186456621516,2023-01-03 14:55:00,Bank Transfer,Express,MasterCard,Antalya,0
11899,146,1887.9360496642275,2023-01-20 00:28:00,Credit Card,Pick-up,Visa,Bursa,0
11900,177,9754.026495922591,2023-01-15 02:29:00,Debit Card,Pick-up,Amex,Ankara,1
11901,183,1455.102819856592,2023-01-13 19:25:00,Credit Card,Standard,Amex,Antalya,0
11902,121,1661.6517758817367,2023-01-11 04:05:00,Debit Card,Standard,Amex,Izmir,0
11903,174,920.0923809062101,2023-01-22 14:25:00,Debit Card,Pick-up,MasterCard,Bursa,0
11904,126,1621.3968386047745,2023-01-10 11:48:00,Credit Card,Express,MasterCard,Istanbul,0
11905,166,65.5305892536297,2023-01-12 02:00:00,Credit Card,Pick-up,Amex,Bursa,0
11906,180,1852.8940579847695,2023-01-08 21:17:00,Debit Card,Standard,MasterCard,Bursa,0
11907,155,914.4476935584919,2023-01-26 20:03:00,Bank Transfer,Express,MasterCard,Izmir,0
11908,191,1129.0913663382078,2023-01-11 23:24:00,Credit Card,Express,Amex,Izmir,0
11909,192,547.0203853840205,2023-01-11 03:46:00,Debit Card,Standard,Amex,Ankara,0
11910,120,1497.9351240388219,2023-01-20 12:52:00,Debit Card,Pick-up,MasterCard,Ankara,0
11911,146,199.43982262673518,2023-01-06 12:31:00,Bank Transfer,Pick-up,Amex,Antalya,0
11912,179,1751.6398149663287,2023-01-05 11:29:00,Credit Card,Pick-up,Amex,Istanbul,0
11913,158,1664.8278165623683,2023-01-14 05:45:00,Debit Card,Standard,Amex,Ankara,0
11914,183,471.31722667729446,2023-01-25 23:27:00,Bank Transfer,Express,Amex,Izmir,0
11915,105,1628.1825766562615,2023-01-28 10:56:00,Debit Card,Standard,MasterCard,Bursa,0
11916,118,1583.3975794698888,2023-01-07 08:10:00,Credit Card,Pick-up,Amex,Antalya,0
11917,156,1282.8223656202006,2023-01-17 13:04:00,Bank Transfer,Standard,Visa,Ankara,0
11918,168,778.3643449543907,2023-01-29 18:01:00,Debit Card,Express,Amex,Bursa,0
11919,102,579.4225706546423,2023-01-26 16:33:00,Bank Transfer,Standard,Visa,Bursa,0
11920,100,501.97800106423256,2023-01-23 03:15:00,Credit Card,Pick-up,Amex,Ankara,0
11921,157,671.2874773890339,2023-01-05 04:54:00,Bank Transfer,Express,Visa,Istanbul,0
11922,137,1811.9389646934342,2023-01-24 19:13:00,Credit Card,Standard,Visa,Istanbul,0
11923,114,201.3995131781235,2023-01-30 01:01:00,Debit Card,Standard,Amex,Antalya,0
11924,133,1666.2989886932694,2023-01-08 12:32:00,Credit Card,Express,Amex,Istanbul,0
11925,160,730.335646331556,2023-01-21 14:30:00,Debit Card,Express,Amex,Antalya,0
11926,134,1067.1188222221485,2023-01-16 20:52:00,Debit Card,Pick-up,Visa,Izmir,0
11927,163,1599.2469856145567,2023-01-17 09:40:00,Credit Card,Express,MasterCard,Ankara,0
11928,124,1774.534266694794,2023-01-20 15:47:00,Debit Card,Pick-up,MasterCard,Bursa,0
11929,123,4677.664058030338,2023-01-02 03:51:00,Bank Transfer,Standard,Amex,Antalya,1
11930,111,950.5947884864652,2023-01-20 07:32:00,Debit Card,Pick-up,MasterCard,Istanbul,0
11931,117,858.306326392745,2023-01-10 13:59:00,Credit Card,Standard,MasterCard,Antalya,0
11932,114,75.83951533262557,2023-01-19 06:32:00,Bank Transfer,Express,Amex,Antalya,0
11933,179,627.0886332743804,2023-01-28 12:20:00,Bank Transfer,Standard,Visa,Istanbul,0
11934,126,945.4190057784956,2023-01-02 00:09:00,Debit Card,Express,Amex,Istanbul,0
11935,171,851.6325373168576,2023-01-17 23:06:00,Debit Card,Standard,MasterCard,Ankara,0
11936,159,9440.255428653922,2023-01-25 05:27:00,Credit Card,Standard,Visa,Bursa,1
11937,145,800.3670535811513,2023-01-28 23:17:00,Bank Transfer,Standard,MasterCard,Ankara,0
11938,188,1004.284075492807,2023-01-22 21:51:00,Credit Card,Standard,Visa,Ankara,0
11939,116,887.7367546581086,2023-01-17 20:37:00,Debit Card,Pick-up,MasterCard,Istanbul,0
11940,192,1494.2209903440225,2023-01-25 15:29:00,Bank Transfer,Standard,Amex,Istanbul,0
11941,152,1732.7961780245769,2023-01-07 16:37:00,Credit Card,Pick-up,MasterCard,Bursa,0
11942,107,1087.1837040646526,2023-01-25 18:53:00,Credit Card,Express,MasterCard,Antalya,0
11943,178,1589.3927786806228,2023-01-07 19:44:00,Credit Card,Express,Visa,Ankara,0
11944,126,628.7340299387087,2023-01-19 17:10:00,Credit Card,Pick-up,MasterCard,Bursa,0
11945,145,1105.670739806674,2023-01-17 07:28:00,Credit Card,Express,Amex,Ankara,0
11946,149,723.1984096564463,2023-01-28 02:08:00,Bank Transfer,Express,Amex,Antalya,0
11947,170,857.6918048650691,2023-01-01 03:35:00,Credit Card,Standard,Amex,Ankara,0
11948,102,1478.2070363847038,2023-01-28 19:47:00,Bank Transfer,Standard,Visa,Izmir,0
11949,192,1769.2418405487897,2023-01-09 00:03:00,Credit Card,Standard,Visa,Bursa,0
11950,163,286.91601262114256,2023-01-08 04:44:00,Debit Card,Pick-up,MasterCard,Istanbul,0
11951,143,1287.546550150392,2023-01-03 04:33:00,Debit Card,Pick-up,MasterCard,Ankara,0
11952,152,1185.180424776707,2023-01-17 13:14:00,Credit Card,Express,MasterCard,Bursa,0
11953,123,280.90932639306715,2023-01-24 22:34:00,Debit Card,Standard,Visa,Bursa,0
11954,159,463.1939443582127,2023-01-30 21:46:00,Bank Transfer,Pick-up,Visa,Ankara,0
11955,102,656.4548647287265,2023-01-24 20:15:00,Credit Card,Pick-up,MasterCard,Istanbul,0
11956,119,375.51558809412785,2023-01-08 05:20:00,Bank Transfer,Standard,Visa,Istanbul,0
11957,145,525.2724909224665,2023-01-08 04:25:00,Credit Card,Pick-up,Visa,Ankara,0
11958,114,3703.0335463201245,2023-01-24 05:56:00,Debit Card,Standard,Amex,Bursa,1
11959,124,704.5639744261663,2023-01-14 19:34:00,Bank Transfer,Express,Amex,Istanbul,0
11960,193,1511.31138296226,2023-01-21 01:39:00,Debit Card,Express,MasterCard,Ankara,0
11961,177,1165.2287975086713,2023-01-29 05:15:00,Debit Card,Express,MasterCard,Ankara,0
11962,170,1973.1810103052328,2023-01-20 14:29:00,Credit Card,Standard,Amex,Ankara,0
11963,116,858.7348625865685,2023-01-04 21:03:00,Bank Transfer,Pick-up,Visa,Bursa,0
11964,183,1520.036893982004,2023-01-04 09:37:00,Debit Card,Express,MasterCard,Istanbul,0
11965,199,1749.3634216842408,2023-01-05 04:01:00,Credit Card,Express,MasterCard,Bursa,0
11966,108,1374.0080614241817,2023-01-04 04:07:00,Credit Card,Express,MasterCard,Izmir,0
11967,137,853.1362438141172,2023-01-07 10:31:00,Credit Card,Pick-up,Visa,Istanbul,0
11968,147,1519.5095299542184,2023-01-09 03:03:00,Debit Card,Pick-up,Amex,Bursa,0
11969,159,447.1509186567355,2023-01-10 06:09:00,Credit Card,Standard,MasterCard,Istanbul,0
11970,162,688.7267221012582,2023-01-25 15:49:00,Bank Transfer,Express,Amex,Izmir,0
11971,185,1116.036247443613,2023-01-05 08:16:00,Bank Transfer,Pick-up,Amex,Antalya,0
11972,101,1172.0483052079892,2023-01-01 03:48:00,Debit Card,Standard,Visa,Ankara,0
11973,187,93.17587717162745,2023-01-18 04:26:00,Bank Transfer,Express,Visa,Bursa,0
11974,171,1892.972668074217,2023-01-12 13:58:00,Credit Card,Pick-up,Visa,Izmir,0
11975,110,1408.4231788739105,2023-01-26 17:32:00,Debit Card,Pick-up,Visa,Izmir,0
11976,163,1016.6223129521876,2023-01-17 02:25:00,Credit Card,Standard,Visa,Istanbul,0
11977,176,1869.5981070962014,2023-01-24 09:26:00,Debit Card,Express,Visa,Istanbul,0
11978,180,906.2363522391156,2023-01-08 22:45:00,Debit Card,Express,MasterCard,Ankara,0
11979,171,1961.849362027225,2023-01-24 02:26:00,Credit Card,Pick-up,Amex,Istanbul,0
11980,120,1048.955276624796,2023-01-02 22:49:00,Bank Transfer,Express,Visa,Bursa,0
